facility_id,day,rostered_doctors,doctors_present,attendance_rate
ARAR-PHC-4,13,2,1,0.5
ARAR-PHC-4,14,2,1,0.5
ARAR-PHC-4,15,2,1,0.5
ARAR-PHC-4,16,2,1,0.5
ARAR-PHC-4,17,2,1,0.5
ARAR-PHC-4,18,2,1,0.5
ARAR-PHC-4,19,2,1,0.5
ARAR-PHC-4,20,2,1,0.5
ARAR-PHC-4,21,2,1,0.5
ARAR-PHC-4,22,2,1,0.5
ARAR-PHC-4,23,2,1,0.5
ARAR-PHC-4,24,2,1,0.5
ARAR-PHC-4,25,2,1,0.5
ARAR-PHC-4,26,2,1,0.5
ARAR-PHC-4,27,2,1,0.5
ARAR-PHC-4,28,2,1,0.5
ARAR-PHC-4,29,2,1,0.5
ARAR-PHC-4,30,2,1,0.5
ARAR-PHC-4,31,2,1,0.5
ARAR-PHC-4,32,2,1,0.5
ARAR-PHC-4,33,2,1,0.5
ARAR-PHC-4,34,2,1,0.5
ARAR-PHC-4,35,2,1,0.5
ARAR-PHC-4,36,2,1,0.5
ARAR-PHC-4,37,2,1,0.5
ARAR-PHC-4,38,2,1,0.5
ARAR-PHC-4,39,2,2,1.0
ARAR-PHC-4,40,2,1,0.5
ARAR-PHC-4,41,2,1,0.5
ARAR-PHC-4,42,2,1,0.5
ARAR-PHC-4,43,2,1,0.5
ARAR-PHC-4,44,2,1,0.5
ARAR-PHC-4,45,2,1,0.5
ARAR-PHC-4,46,2,1,0.5
ARAR-PHC-4,47,2,1,0.5
ARAR-PHC-4,48,2,1,0.5
ARAR-PHC-4,49,2,1,0.5
ARAR-PHC-4,50,2,1,0.5
ARAR-PHC-4,51,2,1,0.5
ARAR-PHC-4,52,2,1,0.5
ARAR-PHC-4,53,2,1,0.5
ARAR-PHC-4,54,2,1,0.5
ARAR-PHC-4,55,2,1,0.5
ARAR-PHC-4,56,2,1,0.5
ARAR-PHC-4,57,2,1,0.5
ARAR-PHC-4,58,2,2,1.0
ARAR-PHC-4,59,2,1,0.5
ARAR-PHC-4,60,2,1,0.5
ARAR-PHC-4,61,2,1,0.5
ARAR-PHC-4,62,2,1,0.5
ARAR-PHC-4,63,2,1,0.5
ARAR-PHC-4,64,2,2,1.0
ARAR-PHC-4,65,2,1,0.5
ARAR-PHC-4,66,2,1,0.5
ARAR-PHC-4,67,2,1,0.5
ARAR-PHC-4,68,2,1,0.5
ARAR-PHC-4,69,2,1,0.5
ARAR-PHC-4,70,2,1,0.5
ARAR-PHC-4,71,2,1,0.5
ARAR-PHC-4,72,2,1,0.5
ARAR-PHC-4,73,2,1,0.5
ARAR-PHC-4,74,2,2,1.0
ARAR-PHC-4,75,2,1,0.5
ARAR-PHC-4,76,2,1,0.5
ARAR-PHC-4,77,2,2,1.0
ARAR-PHC-4,78,2,1,0.5
ARAR-PHC-4,79,2,1,0.5
ARAR-PHC-4,80,2,1,0.5
ARAR-PHC-4,81,2,1,0.5
ARAR-PHC-4,82,2,1,0.5
ARAR-PHC-4,83,2,1,0.5
ARAR-PHC-4,84,2,1,0.5
ARAR-PHC-4,85,2,1,0.5
ARAR-PHC-4,86,2,1,0.5
ARAR-PHC-4,87,2,1,0.5
ARAR-PHC-4,88,2,1,0.5
ARAR-PHC-4,89,2,1,0.5
DARB-CHC-1,0,2,1,0.5
DARB-CHC-1,1,2,1,0.5
DARB-CHC-1,2,2,1,0.5
DARB-CHC-1,3,2,2,1.0
DARB-CHC-1,4,2,1,0.5
DARB-CHC-1,5,2,1,0.5
DARB-CHC-1,6,2,1,0.5
DARB-CHC-1,7,2,1,0.5
DARB-CHC-1,8,2,1,0.5
DARB-CHC-1,9,2,2,1.0
DARB-CHC-1,10,2,2,1.0
DARB-CHC-1,11,2,1,0.5
DARB-CHC-1,12,2,1,0.5
DARB-CHC-1,13,2,1,0.5
DARB-CHC-1,14,2,1,0.5
DARB-CHC-1,15,2,1,0.5
DARB-CHC-1,16,2,1,0.5
DARB-CHC-1,17,2,1,0.5
DARB-CHC-1,18,2,1,0.5
DARB-CHC-1,19,2,1,0.5
DARB-CHC-1,20,2,1,0.5
DARB-CHC-1,21,2,1,0.5
DARB-CHC-1,22,2,1,0.5
DARB-CHC-1,23,2,2,1.0
DARB-CHC-1,24,2,1,0.5
DARB-CHC-1,25,2,1,0.5
DARB-CHC-1,26,2,1,0.5
DARB-CHC-1,27,2,1,0.5
DARB-CHC-1,28,2,2,1.0
DARB-CHC-1,29,2,1,0.5
DARB-CHC-1,30,2,2,1.0
DARB-CHC-1,31,2,2,1.0
DARB-CHC-1,32,2,2,1.0
DARB-CHC-1,33,2,1,0.5
DARB-CHC-1,34,2,1,0.5
DARB-CHC-1,35,2,1,0.5
DARB-CHC-1,36,2,1,0.5
DARB-CHC-1,37,2,1,0.5
DARB-CHC-1,38,2,2,1.0
DARB-CHC-1,39,2,2,1.0
DARB-CHC-1,40,2,1,0.5
DARB-CHC-1,41,2,1,0.5
DARB-CHC-1,42,2,1,0.5
DARB-CHC-1,43,2,2,1.0
DARB-CHC-1,44,2,1,0.5
DARB-CHC-1,45,2,1,0.5
DARB-CHC-1,46,2,2,1.0
DARB-CHC-1,47,2,1,0.5
DARB-CHC-1,48,2,1,0.5
DARB-CHC-1,49,2,1,0.5
DARB-CHC-1,50,2,2,1.0
DARB-CHC-1,51,2,2,1.0
DARB-CHC-1,52,2,1,0.5
DARB-CHC-1,53,2,1,0.5
DARB-CHC-1,54,2,1,0.5
DARB-CHC-1,55,2,1,0.5
DARB-CHC-1,56,2,1,0.5
DARB-CHC-1,57,2,2,1.0
DARB-CHC-1,58,2,1,0.5
DARB-CHC-1,59,2,1,0.5
DARB-CHC-1,60,2,2,1.0
DARB-CHC-1,61,2,1,0.5
DARB-CHC-1,62,2,1,0.5
DARB-CHC-1,63,2,2,1.0
DARB-CHC-1,64,2,1,0.5
DARB-CHC-1,65,2,2,1.0
DARB-CHC-1,66,2,2,1.0
DARB-CHC-1,67,2,1,0.5
DARB-CHC-1,68,2,1,0.5
DARB-CHC-1,69,2,1,0.5
DARB-CHC-1,70,2,1,0.5
DARB-CHC-1,71,2,1,0.5
DARB-CHC-1,72,2,1,0.5
DARB-CHC-1,73,2,1,0.5
DARB-CHC-1,74,2,1,0.5
DARB-CHC-1,75,2,1,0.5
DARB-CHC-1,76,2,1,0.5
DARB-CHC-1,77,2,1,0.5
DARB-CHC-1,78,2,1,0.5
DARB-CHC-1,79,2,1,0.5
DARB-CHC-1,80,2,2,1.0
DARB-CHC-1,81,2,1,0.5
DARB-CHC-1,82,2,1,0.5
DARB-CHC-1,83,2,1,0.5
DARB-CHC-1,84,2,2,1.0
DARB-CHC-1,85,2,1,0.5
DARB-CHC-1,86,2,1,0.5
DARB-CHC-1,87,2,1,0.5
DARB-CHC-1,88,2,1,0.5
DARB-CHC-1,89,2,1,0.5
DARB-PHC-2,0,2,2,1.0
DARB-PHC-2,1,2,2,1.0
DARB-PHC-2,2,2,1,0.5
DARB-PHC-2,3,2,1,0.5
DARB-PHC-2,4,2,1,0.5
DARB-PHC-2,5,2,1,0.5
DARB-PHC-2,6,2,1,0.5
DARB-PHC-2,7,2,1,0.5
DARB-PHC-2,8,2,1,0.5
DARB-PHC-2,9,2,1,0.5
DARB-PHC-2,10,2,1,0.5
DARB-PHC-2,11,2,1,0.5
DARB-PHC-2,12,2,1,0.5
DARB-PHC-2,13,2,1,0.5
DARB-PHC-2,14,2,1,0.5
DARB-PHC-2,15,2,1,0.5
DARB-PHC-2,16,2,2,1.0
DARB-PHC-2,17,2,1,0.5
DARB-PHC-2,18,2,1,0.5
DARB-PHC-2,19,2,1,0.5
DARB-PHC-2,20,2,1,0.5
DARB-PHC-2,21,2,1,0.5
DARB-PHC-2,22,2,1,0.5
DARB-PHC-2,23,2,1,0.5
DARB-PHC-2,24,2,1,0.5
DARB-PHC-2,25,2,1,0.5
DARB-PHC-2,26,2,1,0.5
DARB-PHC-2,27,2,1,0.5
DARB-PHC-2,28,2,1,0.5
DARB-PHC-2,29,2,1,0.5
DARB-PHC-2,30,2,2,1.0
DARB-PHC-2,31,2,1,0.5
DARB-PHC-2,32,2,1,0.5
DARB-PHC-2,33,2,1,0.5
DARB-PHC-2,34,2,2,1.0
DARB-PHC-2,35,2,1,0.5
DARB-PHC-2,36,2,1,0.5
DARB-PHC-2,37,2,2,1.0
DARB-PHC-2,38,2,1,0.5
DARB-PHC-2,39,2,2,1.0
DARB-PHC-2,40,2,1,0.5
DARB-PHC-2,41,2,1,0.5
DARB-PHC-2,42,2,2,1.0
DARB-PHC-2,43,2,1,0.5
DARB-PHC-2,44,2,2,1.0
DARB-PHC-2,45,2,2,1.0
DARB-PHC-2,46,2,1,0.5
DARB-PHC-2,47,2,1,0.5
DARB-PHC-2,48,2,1,0.5
DARB-PHC-2,49,2,1,0.5
DARB-PHC-2,50,2,1,0.5
DARB-PHC-2,51,2,2,1.0
DARB-PHC-2,52,2,2,1.0
DARB-PHC-2,53,2,1,0.5
DARB-PHC-2,54,2,1,0.5
DARB-PHC-2,55,2,1,0.5
DARB-PHC-2,56,2,1,0.5
DARB-PHC-2,57,2,1,0.5
DARB-PHC-2,58,2,2,1.0
DARB-PHC-2,59,2,1,0.5
DARB-PHC-2,60,2,1,0.5
DARB-PHC-2,61,2,1,0.5
DARB-PHC-2,62,2,1,0.5
DARB-PHC-2,63,2,1,0.5
DARB-PHC-2,64,2,1,0.5
DARB-PHC-2,65,2,1,0.5
DARB-PHC-2,66,2,2,1.0
DARB-PHC-2,67,2,1,0.5
DARB-PHC-2,68,2,1,0.5
DARB-PHC-2,69,2,1,0.5
DARB-PHC-2,70,2,1,0.5
DARB-PHC-2,71,2,2,1.0
DARB-PHC-2,72,2,2,1.0
DARB-PHC-2,73,2,1,0.5
DARB-PHC-2,74,2,1,0.5
DARB-PHC-2,75,2,1,0.5
DARB-PHC-2,76,2,1,0.5
DARB-PHC-2,77,2,1,0.5
DARB-PHC-2,78,2,1,0.5
DARB-PHC-2,79,2,1,0.5
DARB-PHC-2,80,2,1,0.5
DARB-PHC-2,81,2,1,0.5
DARB-PHC-2,82,2,1,0.5
DARB-PHC-2,83,2,1,0.5
DARB-PHC-2,84,2,1,0.5
DARB-PHC-2,85,2,1,0.5
DARB-PHC-2,86,2,1,0.5
DARB-PHC-2,87,2,1,0.5
DARB-PHC-2,88,2,1,0.5
DARB-PHC-2,89,2,1,0.5
DARB-PHC-3,0,1,1,1.0
DARB-PHC-3,1,1,1,1.0
DARB-PHC-3,2,1,1,1.0
DARB-PHC-3,3,1,1,1.0
DARB-PHC-3,4,1,1,1.0
DARB-PHC-3,5,1,0,0.0
DARB-PHC-3,6,1,1,1.0
DARB-PHC-3,7,1,1,1.0
DARB-PHC-3,8,1,1,1.0
DARB-PHC-3,9,1,1,1.0
DARB-PHC-3,10,1,1,1.0
DARB-PHC-3,11,1,1,1.0
DARB-PHC-3,12,1,1,1.0
DARB-PHC-3,13,1,1,1.0
DARB-PHC-3,14,1,1,1.0
DARB-PHC-3,15,1,1,1.0
DARB-PHC-3,16,1,1,1.0
DARB-PHC-3,17,1,1,1.0
DARB-PHC-3,18,1,1,1.0
DARB-PHC-3,19,1,0,0.0
DARB-PHC-3,20,1,1,1.0
DARB-PHC-3,21,1,1,1.0
DARB-PHC-3,22,1,1,1.0
DARB-PHC-3,23,1,1,1.0
DARB-PHC-3,24,1,1,1.0
DARB-PHC-3,25,1,1,1.0
DARB-PHC-3,26,1,1,1.0
DARB-PHC-3,27,1,1,1.0
DARB-PHC-3,28,1,1,1.0
DARB-PHC-3,29,1,1,1.0
DARB-PHC-3,30,1,1,1.0
DARB-PHC-3,31,1,1,1.0
DARB-PHC-3,32,1,1,1.0
DARB-PHC-3,33,1,0,0.0
DARB-PHC-3,34,1,1,1.0
DARB-PHC-3,35,1,1,1.0
DARB-PHC-3,36,1,1,1.0
DARB-PHC-3,37,1,1,1.0
DARB-PHC-3,38,1,1,1.0
DARB-PHC-3,39,1,1,1.0
DARB-PHC-3,40,1,1,1.0
DARB-PHC-3,41,1,1,1.0
DARB-PHC-3,42,1,1,1.0
DARB-PHC-3,43,1,1,1.0
DARB-PHC-3,44,1,1,1.0
DARB-PHC-3,45,1,1,1.0
DARB-PHC-3,46,1,1,1.0
DARB-PHC-3,47,1,1,1.0
DARB-PHC-3,48,1,1,1.0
DARB-PHC-3,49,1,1,1.0
DARB-PHC-3,50,1,1,1.0
DARB-PHC-3,51,1,1,1.0
DARB-PHC-3,52,1,1,1.0
DARB-PHC-3,53,1,1,1.0
DARB-PHC-3,54,1,1,1.0
DARB-PHC-3,55,1,1,1.0
DARB-PHC-3,56,1,1,1.0
DARB-PHC-3,57,1,1,1.0
DARB-PHC-3,58,1,1,1.0
DARB-PHC-3,59,1,1,1.0
DARB-PHC-3,60,1,1,1.0
DARB-PHC-3,61,1,1,1.0
DARB-PHC-3,62,1,1,1.0
DARB-PHC-3,63,1,1,1.0
DARB-PHC-3,64,1,1,1.0
DARB-PHC-3,65,1,1,1.0
DARB-PHC-3,66,1,1,1.0
DARB-PHC-3,67,1,1,1.0
DARB-PHC-3,68,1,1,1.0
DARB-PHC-3,69,1,0,0.0
DARB-PHC-3,70,1,1,1.0
DARB-PHC-3,71,1,1,1.0
DARB-PHC-3,72,1,0,0.0
DARB-PHC-3,73,1,1,1.0
DARB-PHC-3,74,1,1,1.0
DARB-PHC-3,75,1,1,1.0
DARB-PHC-3,76,1,1,1.0
DARB-PHC-3,77,1,1,1.0
DARB-PHC-3,78,1,1,1.0
DARB-PHC-3,79,1,1,1.0
DARB-PHC-3,80,1,1,1.0
DARB-PHC-3,81,1,1,1.0
DARB-PHC-3,82,1,1,1.0
DARB-PHC-3,83,1,1,1.0
DARB-PHC-3,84,1,1,1.0
DARB-PHC-3,85,1,1,1.0
DARB-PHC-3,86,1,1,1.0
DARB-PHC-3,87,1,1,1.0
DARB-PHC-3,88,1,1,1.0
DARB-PHC-3,89,1,1,1.0
DARB-PHC-4,0,1,1,1.0
DARB-PHC-4,1,1,1,1.0
DARB-PHC-4,2,1,1,1.0
DARB-PHC-4,3,1,1,1.0
DARB-PHC-4,4,1,1,1.0
DARB-PHC-4,5,1,1,1.0
DARB-PHC-4,6,1,1,1.0
DARB-PHC-4,7,1,1,1.0
DARB-PHC-4,8,1,1,1.0
DARB-PHC-4,9,1,1,1.0
DARB-PHC-4,10,1,1,1.0
DARB-PHC-4,11,1,1,1.0
DARB-PHC-4,12,1,1,1.0
DARB-PHC-4,13,1,1,1.0
DARB-PHC-4,14,1,1,1.0
DARB-PHC-4,15,1,1,1.0
DARB-PHC-4,16,1,1,1.0
DARB-PHC-4,17,1,1,1.0
DARB-PHC-4,18,1,1,1.0
DARB-PHC-4,19,1,1,1.0
DARB-PHC-4,20,1,1,1.0
DARB-PHC-4,21,1,1,1.0
DARB-PHC-4,22,1,1,1.0
DARB-PHC-4,23,1,1,1.0
DARB-PHC-4,24,1,1,1.0
DARB-PHC-4,25,1,1,1.0
DARB-PHC-4,26,1,1,1.0
DARB-PHC-4,27,1,1,1.0
DARB-PHC-4,28,1,1,1.0
DARB-PHC-4,29,1,1,1.0
DARB-PHC-4,30,1,1,1.0
DARB-PHC-4,31,1,1,1.0
DARB-PHC-4,32,1,1,1.0
DARB-PHC-4,33,1,1,1.0
DARB-PHC-4,34,1,1,1.0
DARB-PHC-4,35,1,1,1.0
DARB-PHC-4,36,1,1,1.0
DARB-PHC-4,37,1,1,1.0
DARB-PHC-4,38,1,1,1.0
DARB-PHC-4,39,1,1,1.0
DARB-PHC-4,40,1,1,1.0
DARB-PHC-4,41,1,1,1.0
DARB-PHC-4,42,1,1,1.0
DARB-PHC-4,43,1,1,1.0
DARB-PHC-4,44,1,1,1.0
DARB-PHC-4,45,1,1,1.0
DARB-PHC-4,46,1,1,1.0
DARB-PHC-4,47,1,1,1.0
DARB-PHC-4,48,1,1,1.0
DARB-PHC-4,49,1,1,1.0
DARB-PHC-4,50,1,1,1.0
DARB-PHC-4,51,1,1,1.0
DARB-PHC-4,52,1,1,1.0
DARB-PHC-4,53,1,1,1.0
DARB-PHC-4,54,1,1,1.0
DARB-PHC-4,55,1,1,1.0
DARB-PHC-4,56,1,1,1.0
DARB-PHC-4,57,1,1,1.0
DARB-PHC-4,58,1,1,1.0
DARB-PHC-4,59,1,1,1.0
DARB-PHC-4,60,1,1,1.0
DARB-PHC-4,61,1,1,1.0
DARB-PHC-4,62,1,1,1.0
DARB-PHC-4,63,1,1,1.0
DARB-PHC-4,64,1,1,1.0
DARB-PHC-4,65,1,1,1.0
DARB-PHC-4,66,1,1,1.0
DARB-PHC-4,67,1,1,1.0
DARB-PHC-4,68,1,1,1.0
DARB-PHC-4,69,1,1,1.0
DARB-PHC-4,70,1,1,1.0
DARB-PHC-4,71,1,1,1.0
DARB-PHC-4,72,1,1,1.0
DARB-PHC-4,73,1,1,1.0
DARB-PHC-4,74,1,1,1.0
DARB-PHC-4,75,1,1,1.0
DARB-PHC-4,76,1,1,1.0
DARB-PHC-4,77,1,1,1.0
DARB-PHC-4,78,1,1,1.0
DARB-PHC-4,79,1,1,1.0
DARB-PHC-4,80,1,1,1.0
DARB-PHC-4,81,1,1,1.0
DARB-PHC-4,82,1,1,1.0
DARB-PHC-4,83,1,1,1.0
DARB-PHC-4,84,1,1,1.0
DARB-PHC-4,85,1,1,1.0
DARB-PHC-4,86,1,1,1.0
DARB-PHC-4,87,1,1,1.0
DARB-PHC-4,88,1,1,1.0
DARB-PHC-4,89,1,1,1.0
VADO-CHC-1,0,3,2,0.67
VADO-CHC-1,1,3,2,0.67
VADO-CHC-1,2,3,2,0.67
VADO-CHC-1,3,3,2,0.67
VADO-CHC-1,4,3,2,0.67
VADO-CHC-1,5,3,2,0.67
VADO-CHC-1,6,3,2,0.67
VADO-CHC-1,7,3,2,0.67
VADO-CHC-1,8,3,2,0.67
VADO-CHC-1,9,3,3,1.0
VADO-CHC-1,10,3,3,1.0
VADO-CHC-1,11,3,2,0.67
VADO-CHC-1,12,3,2,0.67
VADO-CHC-1,13,3,2,0.67
VADO-CHC-1,14,3,2,0.67
VADO-CHC-1,15,3,3,1.0
VADO-CHC-1,16,3,2,0.67
VADO-CHC-1,17,3,3,1.0
VADO-CHC-1,18,3,2,0.67
VADO-CHC-1,19,3,2,0.67
VADO-CHC-1,20,3,2,0.67
VADO-CHC-1,21,3,2,0.67
VADO-CHC-1,22,3,2,0.67
VADO-CHC-1,23,3,3,1.0
VADO-CHC-1,24,3,2,0.67
VADO-CHC-1,25,3,2,0.67
VADO-CHC-1,26,3,2,0.67
VADO-CHC-1,27,3,2,0.67
VADO-CHC-1,28,3,2,0.67
VADO-CHC-1,29,3,2,0.67
VADO-CHC-1,30,3,2,0.67
VADO-CHC-1,31,3,3,1.0
VADO-CHC-1,32,3,2,0.67
VADO-CHC-1,33,3,2,0.67
VADO-CHC-1,34,3,2,0.67
VADO-CHC-1,35,3,2,0.67
VADO-CHC-1,36,3,3,1.0
VADO-CHC-1,37,3,3,1.0
VADO-CHC-1,38,3,2,0.67
VADO-CHC-1,39,3,2,0.67
VADO-CHC-1,40,3,2,0.67
VADO-CHC-1,41,3,1,0.33
VADO-CHC-1,42,3,2,0.67
VADO-CHC-1,43,3,3,1.0
VADO-CHC-1,44,3,2,0.67
VADO-CHC-1,45,3,2,0.67
VADO-CHC-1,46,3,2,0.67
VADO-CHC-1,47,3,2,0.67
VADO-CHC-1,48,3,2,0.67
VADO-CHC-1,49,3,2,0.67
VADO-CHC-1,50,3,2,0.67
VADO-CHC-1,51,3,2,0.67
VADO-CHC-1,52,3,2,0.67
VADO-CHC-1,53,3,2,0.67
VADO-CHC-1,54,3,2,0.67
VADO-CHC-1,55,3,2,0.67
VADO-CHC-1,56,3,3,1.0
VADO-CHC-1,57,3,2,0.67
VADO-CHC-1,58,3,3,1.0
VADO-CHC-1,59,3,2,0.67
VADO-CHC-1,60,3,2,0.67
VADO-CHC-1,61,3,2,0.67
VADO-CHC-1,62,3,2,0.67
VADO-CHC-1,63,3,2,0.67
VADO-CHC-1,64,3,2,0.67
VADO-CHC-1,65,3,2,0.67
VADO-CHC-1,66,3,2,0.67
VADO-CHC-1,67,3,2,0.67
VADO-CHC-1,68,3,2,0.67
VADO-CHC-1,69,3,2,0.67
VADO-CHC-1,70,3,2,0.67
VADO-CHC-1,71,3,2,0.67
VADO-CHC-1,72,3,2,0.67
VADO-CHC-1,73,3,2,0.67
VADO-CHC-1,74,3,2,0.67
VADO-CHC-1,75,3,2,0.67
VADO-CHC-1,76,3,2,0.67
VADO-CHC-1,77,3,3,1.0
VADO-CHC-1,78,3,2,0.67
VADO-CHC-1,79,3,2,0.67
VADO-CHC-1,80,3,2,0.67
VADO-CHC-1,81,3,2,0.67
VADO-CHC-1,82,3,2,0.67
VADO-CHC-1,83,3,2,0.67
VADO-CHC-1,84,3,2,0.67
VADO-CHC-1,85,3,2,0.67
VADO-CHC-1,86,3,2,0.67
VADO-CHC-1,87,3,2,0.67
VADO-CHC-1,88,3,2,0.67
VADO-CHC-1,89,3,2,0.67
VADO-PHC-2,0,1,1,1.0
VADO-PHC-2,1,1,1,1.0
VADO-PHC-2,2,1,1,1.0
VADO-PHC-2,3,1,1,1.0
VADO-PHC-2,4,1,1,1.0
VADO-PHC-2,5,1,1,1.0
VADO-PHC-2,6,1,1,1.0
VADO-PHC-2,7,1,1,1.0
VADO-PHC-2,8,1,1,1.0
VADO-PHC-2,9,1,1,1.0
VADO-PHC-2,10,1,1,1.0
VADO-PHC-2,11,1,1,1.0
VADO-PHC-2,12,1,1,1.0
VADO-PHC-2,13,1,1,1.0
VADO-PHC-2,14,1,1,1.0
VADO-PHC-2,15,1,1,1.0
VADO-PHC-2,16,1,1,1.0
VADO-PHC-2,17,1,1,1.0
VADO-PHC-2,18,1,1,1.0
VADO-PHC-2,19,1,1,1.0
VADO-PHC-2,20,1,1,1.0
VADO-PHC-2,21,1,1,1.0
VADO-PHC-2,22,1,1,1.0
VADO-PHC-2,23,1,1,1.0
VADO-PHC-2,24,1,1,1.0
VADO-PHC-2,25,1,1,1.0
VADO-PHC-2,26,1,1,1.0
VADO-PHC-2,27,1,1,1.0
VADO-PHC-2,28,1,1,1.0
VADO-PHC-2,29,1,1,1.0
VADO-PHC-2,30,1,1,1.0
VADO-PHC-2,31,1,1,1.0
VADO-PHC-2,32,1,1,1.0
VADO-PHC-2,33,1,1,1.0
VADO-PHC-2,34,1,1,1.0
VADO-PHC-2,35,1,1,1.0
VADO-PHC-2,36,1,1,1.0
VADO-PHC-2,37,1,1,1.0
VADO-PHC-2,38,1,1,1.0
VADO-PHC-2,39,1,1,1.0
VADO-PHC-2,40,1,1,1.0
VADO-PHC-2,41,1,1,1.0
VADO-PHC-2,42,1,1,1.0
VADO-PHC-2,43,1,1,1.0
VADO-PHC-2,44,1,1,1.0
VADO-PHC-2,45,1,1,1.0
VADO-PHC-2,46,1,1,1.0
VADO-PHC-2,47,1,1,1.0
VADO-PHC-2,48,1,1,1.0
VADO-PHC-2,49,1,1,1.0
VADO-PHC-2,50,1,1,1.0
VADO-PHC-2,51,1,1,1.0
VADO-PHC-2,52,1,1,1.0
VADO-PHC-2,53,1,1,1.0
VADO-PHC-2,54,1,1,1.0
VADO-PHC-2,55,1,1,1.0
VADO-PHC-2,56,1,1,1.0
VADO-PHC-2,57,1,1,1.0
VADO-PHC-2,58,1,1,1.0
VADO-PHC-2,59,1,1,1.0
VADO-PHC-2,60,1,1,1.0
VADO-PHC-2,61,1,1,1.0
VADO-PHC-2,62,1,1,1.0
VADO-PHC-2,63,1,1,1.0
VADO-PHC-2,64,1,1,1.0
VADO-PHC-2,65,1,1,1.0
VADO-PHC-2,66,1,1,1.0
VADO-PHC-2,67,1,1,1.0
VADO-PHC-2,68,1,1,1.0
VADO-PHC-2,69,1,1,1.0
VADO-PHC-2,70,1,1,1.0
VADO-PHC-2,71,1,1,1.0
VADO-PHC-2,72,1,1,1.0
VADO-PHC-2,73,1,1,1.0
VADO-PHC-2,74,1,1,1.0
VADO-PHC-2,75,1,1,1.0
VADO-PHC-2,76,1,1,1.0
VADO-PHC-2,77,1,1,1.0
VADO-PHC-2,78,1,1,1.0
VADO-PHC-2,79,1,1,1.0
VADO-PHC-2,80,1,1,1.0
VADO-PHC-2,81,1,1,1.0
VADO-PHC-2,82,1,1,1.0
VADO-PHC-2,83,1,1,1.0
VADO-PHC-2,84,1,1,1.0
VADO-PHC-2,85,1,1,1.0
VADO-PHC-2,86,1,1,1.0
VADO-PHC-2,87,1,1,1.0
VADO-PHC-2,88,1,1,1.0
VADO-PHC-2,89,1,0,0.0
VADO-PHC-3,0,1,1,1.0
VADO-PHC-3,1,1,1,1.0
VADO-PHC-3,2,1,1,1.0
VADO-PHC-3,3,1,1,1.0
VADO-PHC-3,4,1,1,1.0
VADO-PHC-3,5,1,1,1.0
VADO-PHC-3,6,1,1,1.0
VADO-PHC-3,7,1,1,1.0
VADO-PHC-3,8,1,1,1.0
VADO-PHC-3,9,1,1,1.0
VADO-PHC-3,10,1,1,1.0
VADO-PHC-3,11,1,1,1.0
VADO-PHC-3,12,1,1,1.0
VADO-PHC-3,13,1,1,1.0
VADO-PHC-3,14,1,1,1.0
VADO-PHC-3,15,1,1,1.0
VADO-PHC-3,16,1,1,1.0
VADO-PHC-3,17,1,1,1.0
VADO-PHC-3,18,1,1,1.0
VADO-PHC-3,19,1,1,1.0
VADO-PHC-3,20,1,1,1.0
VADO-PHC-3,21,1,1,1.0
VADO-PHC-3,22,1,1,1.0
VADO-PHC-3,23,1,1,1.0
VADO-PHC-3,24,1,1,1.0
VADO-PHC-3,25,1,1,1.0
VADO-PHC-3,26,1,1,1.0
VADO-PHC-3,27,1,1,1.0
VADO-PHC-3,28,1,1,1.0
VADO-PHC-3,29,1,1,1.0
VADO-PHC-3,30,1,1,1.0
VADO-PHC-3,31,1,1,1.0
VADO-PHC-3,32,1,1,1.0
VADO-PHC-3,33,1,1,1.0
VADO-PHC-3,34,1,1,1.0
VADO-PHC-3,35,1,1,1.0
VADO-PHC-3,36,1,1,1.0
VADO-PHC-3,37,1,1,1.0
VADO-PHC-3,38,1,1,1.0
VADO-PHC-3,39,1,1,1.0
VADO-PHC-3,40,1,1,1.0
VADO-PHC-3,41,1,1,1.0
VADO-PHC-3,42,1,1,1.0
VADO-PHC-3,43,1,1,1.0
VADO-PHC-3,44,1,1,1.0
VADO-PHC-3,45,1,1,1.0
VADO-PHC-3,46,1,1,1.0
VADO-PHC-3,47,1,1,1.0
VADO-PHC-3,48,1,1,1.0
VADO-PHC-3,49,1,1,1.0
VADO-PHC-3,50,1,1,1.0
VADO-PHC-3,51,1,1,1.0
VADO-PHC-3,52,1,1,1.0
VADO-PHC-3,53,1,1,1.0
VADO-PHC-3,54,1,1,1.0
VADO-PHC-3,55,1,1,1.0
VADO-PHC-3,56,1,1,1.0
VADO-PHC-3,57,1,1,1.0
VADO-PHC-3,58,1,1,1.0
VADO-PHC-3,59,1,1,1.0
VADO-PHC-3,60,1,1,1.0
VADO-PHC-3,61,1,1,1.0
VADO-PHC-3,62,1,0,0.0
VADO-PHC-3,63,1,1,1.0
VADO-PHC-3,64,1,1,1.0
VADO-PHC-3,65,1,1,1.0
VADO-PHC-3,66,1,1,1.0
VADO-PHC-3,67,1,1,1.0
VADO-PHC-3,68,1,1,1.0
VADO-PHC-3,69,1,1,1.0
VADO-PHC-3,70,1,1,1.0
VADO-PHC-3,71,1,1,1.0
VADO-PHC-3,72,1,1,1.0
VADO-PHC-3,73,1,1,1.0
VADO-PHC-3,74,1,1,1.0
VADO-PHC-3,75,1,1,1.0
VADO-PHC-3,76,1,1,1.0
